schema_version,measurement_id,observation_id,source_type,evidence_mode,observation_kind,root_query_id,root_query_text,query_id,query_text,observed_at,observed_at_precision,region,device,raw_ref,source_ref,record_status,operation,total_count,total_count_status,count,count_status,relation_type,rank_in_response,notes
1.1,m_wordstat_20260812_2e3c74ba,o_wordstat_20260812_2e3c74ba_summary_0001,WORDSTAT,OBSERVED,wordstat_summary,q_58babb1a265e,бусидо талисман,q_58babb1a265e,бусидо талисман,2026-08-12,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260812__wordstat__gettop__busido-talisman__225__all.json,wordstat-manual-bridge request_id=1af24f2b-4f70-4164-9493-affff1628a52,VALID,getTop,,MISSING,,NOT_APPLICABLE,SUMMARY,,"HTTP 200 with empty result object. No totalCount was returned; do not interpret as zero and do not auto-retry. Fixed Wave 1 root completed with missing count evidence."
