schema_version,measurement_id,observation_id,source_type,evidence_mode,observation_kind,root_query_text,query_text,observed_at,observed_at_precision,region,device,raw_ref,source_ref,record_status,operation,total_count,total_count_status,count,count_status,relation_type,rank_in_response,notes
1.1,m_wordstat_20260812_scandcar,o_wordstat_20260812_scandcar_summary_0001,WORDSTAT,OBSERVED,wordstat_summary,скандинавский оберег в машину,скандинавский оберег в машину,2026-08-12,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260812__wordstat__gettop__skandinavskiy-obereg-v-mashinu__225__all.json,wordstat-manual-bridge request_id=3e2a37f3-bd93-4bf1-b6ed-0b5ebbd74b42,VALID_EMPTY_RESULT,getTop,,MISSING,,NOT_APPLICABLE,SUMMARY,,"HTTP 200 with result={}; totalCount was not returned. Do not interpret as zero and do not auto-retry unchanged request."
