schema_version,measurement_id,observation_id,source_type,evidence_mode,observation_kind,root_query_id,root_query_text,query_id,query_text,observed_at,observed_at_precision,region,device,raw_ref,source_ref,record_status,operation,total_count,total_count_status,count,count_status,relation_type,rank_in_response,notes
1.1,m_wordstat_20260805_5ea42d6a,o_wordstat_20260805_5ea42d6a_summary_0001,WORDSTAT,OBSERVED,wordstat_summary,q_4ab5a09494a0,печать велеса в машину,q_4ab5a09494a0,печать велеса в машину,2026-08-05,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260805__wordstat__gettop__pechat-velesa-v-mashinu__225__all.json,wordstat-manual-bridge request_id=337f7bdd-6b71-4247-90fc-21e146b469d9,VALID,getTop,5,MEASURED,,NOT_APPLICABLE,SUMMARY,,"HTTP 200 GetTop response contained totalCount only; results and associations fields were absent, so no child/association observations are inferred."
