schema_version,measurement_id,observation_id,source_type,evidence_mode,observation_kind,root_query_id,root_query_text,query_id,query_text,observed_at,observed_at_precision,region,device,raw_ref,source_ref,record_status,operation,total_count,total_count_status,count,count_status,relation_type,rank_in_response,notes
1.1,m_wordstat_20260805_60f98dd1,o_wordstat_20260805_60f98dd1_phrase_0013,WORDSTAT,OBSERVED,wordstat_phrase,q_16798cf404fd,оберег в машину,q_df3e3cde99de,молитва оберег в дорогу на машине,2026-08-05,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260805__wordstat__gettop__obereg-v-mashinu__225__all.json,wordstat-manual-bridge request_id=84cfa539-de89-414b-8c2b-bc4542b2605d,VALID,getTop,,NOT_APPLICABLE,31,MEASURED,RESULT,12,
1.1,m_wordstat_20260805_60f98dd1,o_wordstat_20260805_60f98dd1_phrase_0014,WORDSTAT,OBSERVED,wordstat_phrase,q_16798cf404fd,оберег в машину,q_4af8bb78354d,камень оберег в машину,2026-08-05,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260805__wordstat__gettop__obereg-v-mashinu__225__all.json,wordstat-manual-bridge request_id=84cfa539-de89-414b-8c2b-bc4542b2605d,VALID,getTop,,NOT_APPLICABLE,31,MEASURED,RESULT,13,
1.1,m_wordstat_20260805_60f98dd1,o_wordstat_20260805_60f98dd1_phrase_0015,WORDSTAT,OBSERVED,wordstat_phrase,q_16798cf404fd,оберег в машину,q_c27537249e72,оберег в машину своими руками,2026-08-05,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260805__wordstat__gettop__obereg-v-mashinu__225__all.json,wordstat-manual-bridge request_id=84cfa539-de89-414b-8c2b-bc4542b2605d,VALID,getTop,,NOT_APPLICABLE,29,MEASURED,RESULT,14,
1.1,m_wordstat_20260805_60f98dd1,o_wordstat_20260805_60f98dd1_phrase_0016,WORDSTAT,OBSERVED,wordstat_phrase,q_16798cf404fd,оберег в машину,q_b8c65099e179,оберег в машину православный,2026-08-05,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260805__wordstat__gettop__obereg-v-mashinu__225__all.json,wordstat-manual-bridge request_id=84cfa539-de89-414b-8c2b-bc4542b2605d,VALID,getTop,,NOT_APPLICABLE,28,MEASURED,RESULT,15,
1.1,m_wordstat_20260805_60f98dd1,o_wordstat_20260805_60f98dd1_phrase_0017,WORDSTAT,OBSERVED,wordstat_phrase,q_16798cf404fd,оберег в машину,q_5dc382d809d3,якутский оберег в машину,2026-08-05,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260805__wordstat__gettop__obereg-v-mashinu__225__all.json,wordstat-manual-bridge request_id=84cfa539-de89-414b-8c2b-bc4542b2605d,VALID,getTop,,NOT_APPLICABLE,27,MEASURED,RESULT,16,
1.1,m_wordstat_20260805_60f98dd1,o_wordstat_20260805_60f98dd1_phrase_0018,WORDSTAT,OBSERVED,wordstat_phrase,q_16798cf404fd,оберег в машину,q_2233000edaff,буддийский оберег в машину,2026-08-05,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260805__wordstat__gettop__obereg-v-mashinu__225__all.json,wordstat-manual-bridge request_id=84cfa539-de89-414b-8c2b-bc4542b2605d,VALID,getTop,,NOT_APPLICABLE,27,MEASURED,RESULT,17,
1.1,m_wordstat_20260805_60f98dd1,o_wordstat_20260805_60f98dd1_phrase_0019,WORDSTAT,OBSERVED,wordstat_phrase,q_16798cf404fd,оберег в машину,q_e8418b07ad94,связать крючком оберег в машину,2026-08-05,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260805__wordstat__gettop__obereg-v-mashinu__225__all.json,wordstat-manual-bridge request_id=84cfa539-de89-414b-8c2b-bc4542b2605d,VALID,getTop,,NOT_APPLICABLE,16,MEASURED,RESULT,18,
1.1,m_wordstat_20260805_60f98dd1,o_wordstat_20260805_60f98dd1_phrase_0020,WORDSTAT,OBSERVED,wordstat_phrase,q_16798cf404fd,оберег в машину,q_7c1b20f35c3c,икона оберег в машину,2026-08-05,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260805__wordstat__gettop__obereg-v-mashinu__225__all.json,wordstat-manual-bridge request_id=84cfa539-de89-414b-8c2b-bc4542b2605d,VALID,getTop,,NOT_APPLICABLE,15,MEASURED,RESULT,19,
1.1,m_wordstat_20260805_60f98dd1,o_wordstat_20260805_60f98dd1_phrase_0021,WORDSTAT,OBSERVED,wordstat_phrase,q_16798cf404fd,оберег в машину,q_97e5ab709121,плетеный оберег в машину,2026-08-05,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260805__wordstat__gettop__obereg-v-mashinu__225__all.json,wordstat-manual-bridge request_id=84cfa539-de89-414b-8c2b-bc4542b2605d,VALID,getTop,,NOT_APPLICABLE,14,MEASURED,RESULT,20,
1.1,m_wordstat_20260805_60f98dd1,o_wordstat_20260805_60f98dd1_phrase_0022,WORDSTAT,OBSERVED,wordstat_phrase,q_16798cf404fd,оберег в машину,q_7f217970daaa,оберег от гаишников в машину,2026-08-05,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260805__wordstat__gettop__obereg-v-mashinu__225__all.json,wordstat-manual-bridge request_id=84cfa539-de89-414b-8c2b-bc4542b2605d,VALID,getTop,,NOT_APPLICABLE,13,MEASURED,RESULT,21,
1.1,m_wordstat_20260805_60f98dd1,o_wordstat_20260805_60f98dd1_phrase_0023,WORDSTAT,OBSERVED,wordstat_phrase,q_16798cf404fd,оберег в машину,q_a135aee7c6e2,мк подвеска оберег в машину,2026-08-05,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260805__wordstat__gettop__obereg-v-mashinu__225__all.json,wordstat-manual-bridge request_id=84cfa539-de89-414b-8c2b-bc4542b2605d,VALID,getTop,,NOT_APPLICABLE,13,MEASURED,RESULT,22,
