schema_version,measurement_id,observation_id,source_type,evidence_mode,observation_kind,root_query_id,root_query_text,query_id,query_text,observed_at,observed_at_precision,region,device,raw_ref,source_ref,record_status,operation,total_count,total_count_status,count,count_status,relation_type,rank_in_response,notes
1.1,m_wordstat_20260812_1c8bed25,o_wordstat_20260812_1c8bed25_summary_0001,WORDSTAT,OBSERVED,wordstat_summary,q_b483c8b9939c,"""оберег в машину""",q_b483c8b9939c,"""оберег в машину""",2026-08-12,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260812__wordstat__gettop__operator-quote-obereg-v-mashinu__225__all.json,wordstat-manual-bridge request_id=ec78b55f-718a-453a-876a-f4dcfc83e298,VALID,getTop,96,MEASURED,,NOT_APPLICABLE,SUMMARY,,Quoted operator totalCount preserved separately from RESULT rows; associations remain discovery-only.
1.1,m_wordstat_20260812_1c8bed25,o_wordstat_20260812_1c8bed25_phrase_0002,WORDSTAT,OBSERVED,wordstat_phrase,q_b483c8b9939c,"""оберег в машину""",q_16798cf404fd,оберег в машину,2026-08-12,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260812__wordstat__gettop__operator-quote-obereg-v-mashinu__225__all.json,wordstat-manual-bridge request_id=ec78b55f-718a-453a-876a-f4dcfc83e298,VALID,getTop,,NOT_APPLICABLE,1405,MEASURED,RESULT,1,Broad-form RESULT row returned alongside quoted-query totalCount; retained exactly and not treated as the operator total.
