request_id	chunk_id	query_index	sku	query	unique_search_users	unique_view_users	view_conversion	position	order_count	gmv	currency
b2669e16-856e-4c05-b06b-49195a1c3faa	C12R1	1	2271262133	четки н	0	NULL	NULL	NULL	0	0	RUB
b2669e16-856e-4c05-b06b-49195a1c3faa	C12R1	2	2271262133	календарь карманный знаки зодиака	0	NULL	NULL	NULL	0	0	RUB
b2669e16-856e-4c05-b06b-49195a1c3faa	C12R1	3	2271262133	амулеты обереги и талисманы рак	0	NULL	NULL	NULL	0	0	RUB
b2669e16-856e-4c05-b06b-49195a1c3faa	C12R1	4	2271262133	рак на присоске в машину	0	NULL	NULL	NULL	0	0	RUB
b2669e16-856e-4c05-b06b-49195a1c3faa	C12R1	5	2271262133	для салона машины подвеска	0	NULL	NULL	NULL	0	0	RUB
b2669e16-856e-4c05-b06b-49195a1c3faa	C12R1	6	2271262133	#подвеска_в_машину	0	NULL	NULL	NULL	0	0	RUB
b2669e16-856e-4c05-b06b-49195a1c3faa	C12R1	7	2271262133	талесман для рака	0	NULL	NULL	NULL	0	0	RUB
b2669e16-856e-4c05-b06b-49195a1c3faa	C12R1	8	2271262133	на зеркало знак зодиака рак в машину	0	NULL	NULL	NULL	0	0	RUB
b2669e16-856e-4c05-b06b-49195a1c3faa	C12R1	9	2271262133	подвеска в машину женский	0	NULL	NULL	NULL	0	0	RUB
b2669e16-856e-4c05-b06b-49195a1c3faa	C12R1	10	2271262133	деревянное повеска для мужчин	0	NULL	NULL	NULL	0	0	RUB
b2669e16-856e-4c05-b06b-49195a1c3faa	C12R1	11	2271262133	в машину скорпион	0	NULL	NULL	NULL	0	0	RUB
b2669e16-856e-4c05-b06b-49195a1c3faa	C12R1	12	2271262133	#подвеска_в_машину_на_зеркало	0	NULL	NULL	NULL	0	0	RUB
b2669e16-856e-4c05-b06b-49195a1c3faa	C12R1	13	2271262133	брелок в машину на зеркало пушистики	0	NULL	NULL	NULL	0	0	RUB
b2669e16-856e-4c05-b06b-49195a1c3faa	C12R1	14	2271262133	подвеска на зеркало автомобиля акула	0	NULL	NULL	NULL	0	0	RUB
b2669e16-856e-4c05-b06b-49195a1c3faa	C12R1	15	2271262133	девушка в машину на зеркало	0	NULL	NULL	NULL	0	0	RUB
b2669e16-856e-4c05-b06b-49195a1c3faa	C12R1	16	2271270261	подвеска крючок рыб в машину	0	NULL	NULL	NULL	0	0	RUB
b2669e16-856e-4c05-b06b-49195a1c3faa	C12R1	17	2271270261	подвеска в машину на зеркало ма ка крик	0	NULL	NULL	NULL	0	0	RUB
