request_id	chunk_id	query_index	sku	query	unique_search_users	unique_view_users	view_conversion	position	order_count	gmv	currency
116425cc-7526-427b-b00a-a79cb593f04c	C03	50	1640276582	оберег	1693	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	51	1640276582	набор автомобилиста	1419	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	52	1640276582	подвеска на зеркало в машину	1126	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	53	1640276582	подарочный набор для мужчин	1052	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	54	1640276582	набор для творчества	1007	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	55	1640276582	оберег от сглаза и порчи	852	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	56	1640276582	славянские обереги	767	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	57	1640276582	подарок мужу	672	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	58	1640276582	от сглаза	485	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	59	1640276582	славянский оберег	320	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	60	1640276582	хобби	306	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	61	1636041142	подвеска в машину	3171	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	62	1636041142	амулет	2844	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	63	1636041142	коловрат	1860	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	64	1636041142	оберег	1488	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	65	1636041142	подвеска на зеркало в машину	1241	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	66	1636041142	велес	1177	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	67	1636041142	славянские обереги	1007	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	68	1636041142	амулеты обереги и талисманы	456	NULL	NULL	NULL	0	0	RUB
