request_id	chunk_id	query_index	sku	query	unique_search_users	unique_view_users	view_conversion	position	order_count	gmv	currency
2db65633-17c4-49a4-8d3b-2e8954c747b9	C01	1	1602715556	зеркало	23675	NULL	NULL	NULL	0	0	RUB
2db65633-17c4-49a4-8d3b-2e8954c747b9	C01	2	1602715556	четки	23227	NULL	NULL	NULL	0	0	RUB
2db65633-17c4-49a4-8d3b-2e8954c747b9	C01	3	1602715556	четки в машину	3534	NULL	NULL	NULL	0	0	RUB
2db65633-17c4-49a4-8d3b-2e8954c747b9	C01	4	1602715556	подвеска в машину	3171	NULL	NULL	NULL	0	0	RUB
2db65633-17c4-49a4-8d3b-2e8954c747b9	C01	5	1602715556	самурай	2260	NULL	NULL	NULL	0	0	RUB
2db65633-17c4-49a4-8d3b-2e8954c747b9	C01	6	1602715556	коловрат	1707	NULL	NULL	NULL	0	0	RUB
2db65633-17c4-49a4-8d3b-2e8954c747b9	C01	7	1602715556	подвеска в машину на зеркало	1560	NULL	NULL	NULL	0	0	RUB
2db65633-17c4-49a4-8d3b-2e8954c747b9	C01	8	1602715556	подвеска на зеркало в машину	1288	NULL	NULL	NULL	0	0	RUB
2db65633-17c4-49a4-8d3b-2e8954c747b9	C01	9	1602715556	чётки	1155	NULL	NULL	NULL	0	0	RUB
2db65633-17c4-49a4-8d3b-2e8954c747b9	C01	10	1602715556	четки в машину на зеркало	662	NULL	NULL	NULL	0	0	RUB
2db65633-17c4-49a4-8d3b-2e8954c747b9	C01	11	1602715556	оберег в машину	516	NULL	NULL	NULL	0	0	RUB
2db65633-17c4-49a4-8d3b-2e8954c747b9	C01	12	1602715556	талисман	510	NULL	NULL	NULL	0	0	RUB
2db65633-17c4-49a4-8d3b-2e8954c747b9	C01	13	1602715556	четки в автомобиль	370	NULL	NULL	NULL	0	0	RUB
2db65633-17c4-49a4-8d3b-2e8954c747b9	C01	14	1602715556	коловрат подвеска	250	NULL	NULL	NULL	0	0	RUB
2db65633-17c4-49a4-8d3b-2e8954c747b9	C01	15	1602715556	четки на зеркало в машину	221	NULL	NULL	NULL	0	0	RUB
2db65633-17c4-49a4-8d3b-2e8954c747b9	C01	16	1602717077	набор	10784	NULL	NULL	NULL	0	0	RUB
2db65633-17c4-49a4-8d3b-2e8954c747b9	C01	17	1602717077	зеркало	6856	NULL	NULL	NULL	0	0	RUB
2db65633-17c4-49a4-8d3b-2e8954c747b9	C01	18	1602717077	шлем	6233	NULL	NULL	NULL	0	0	RUB
2db65633-17c4-49a4-8d3b-2e8954c747b9	C01	19	1602717077	руны	4956	NULL	NULL	NULL	0	0	RUB
2db65633-17c4-49a4-8d3b-2e8954c747b9	C01	20	1602717077	подвеска в машину	3171	NULL	NULL	NULL	0	0	RUB
2db65633-17c4-49a4-8d3b-2e8954c747b9	C01	21	1602717077	амулет	1355	NULL	NULL	NULL	0	0	RUB
2db65633-17c4-49a4-8d3b-2e8954c747b9	C01	22	1602717077	подвеска на зеркало в машину	1288	NULL	NULL	NULL	0	0	RUB
2db65633-17c4-49a4-8d3b-2e8954c747b9	C01	23	1602717077	оберег в машину	885	NULL	NULL	NULL	0	0	RUB
2db65633-17c4-49a4-8d3b-2e8954c747b9	C01	24	1602717077	амулеты обереги и талисманы	422	NULL	NULL	NULL	0	0	RUB
2db65633-17c4-49a4-8d3b-2e8954c747b9	C01	25	1602717077	шлем ужаса	267	NULL	NULL	NULL	0	0	RUB
2db65633-17c4-49a4-8d3b-2e8954c747b9	C01	26	1602717077	талисман	207	NULL	NULL	NULL	0	0	RUB
2db65633-17c4-49a4-8d3b-2e8954c747b9	C01	27	1602717077	амулеты обереги	179	NULL	NULL	NULL	0	0	RUB
2db65633-17c4-49a4-8d3b-2e8954c747b9	C01	28	1602717077	талисманы и обереги	146	NULL	NULL	NULL	0	0	RUB
2db65633-17c4-49a4-8d3b-2e8954c747b9	C01	29	1602717077	амулеты	139	NULL	NULL	NULL	0	0	RUB
2db65633-17c4-49a4-8d3b-2e8954c747b9	C01	30	1602717077	обереги	127	NULL	NULL	NULL	0	0	RUB
2db65633-17c4-49a4-8d3b-2e8954c747b9	C01	31	1602722942	зеркало	8794	NULL	NULL	NULL	0	0	RUB
2db65633-17c4-49a4-8d3b-2e8954c747b9	C01	32	1602722942	руны	5189	NULL	NULL	NULL	0	0	RUB
2db65633-17c4-49a4-8d3b-2e8954c747b9	C01	33	1602722942	оберег	3574	NULL	NULL	NULL	0	0	RUB
