request_id	chunk_id	query_index	sku	query	unique_search_users	unique_view_users	view_conversion	position	order_count	gmv	currency
37be53b0-a92c-4b08-8369-302658063799	C10R5	1	2186850644	подвеска в автомобиль	346	NULL	NULL	NULL	0	0	RUB
37be53b0-a92c-4b08-8369-302658063799	C10R5	2	2186850644	четки для овна	1	NULL	NULL	NULL	0	0	RUB
37be53b0-a92c-4b08-8369-302658063799	C10R5	3	2186850644	подвеска в машину для мужч	1	NULL	NULL	NULL	0	0	RUB
37be53b0-a92c-4b08-8369-302658063799	C10R5	4	2186850644	украшение автомобиля на зеркало	1	NULL	NULL	NULL	0	0	RUB
37be53b0-a92c-4b08-8369-302658063799	C10R5	5	2186850644	подвеска для овнов	1	NULL	NULL	NULL	0	0	RUB
37be53b0-a92c-4b08-8369-302658063799	C10R5	6	2186850644	для овна мужской	1	NULL	NULL	NULL	0	0	RUB
37be53b0-a92c-4b08-8369-302658063799	C10R5	7	2186850644	оберег в автомобиль на зеркало	1	NULL	NULL	NULL	0	0	RUB
37be53b0-a92c-4b08-8369-302658063799	C10R5	8	2186850644	талисман овен мужской в машину	1	NULL	NULL	NULL	0	0	RUB
37be53b0-a92c-4b08-8369-302658063799	C10R5	9	2186850644	оберег зеркальный	1	NULL	NULL	NULL	0	0	RUB
37be53b0-a92c-4b08-8369-302658063799	C10R5	10	2186850644	подвестка в машину	7	NULL	NULL	NULL	0	0	RUB
37be53b0-a92c-4b08-8369-302658063799	C10R5	11	2186850644	талисман овен в машину мужской	1	NULL	NULL	NULL	0	0	RUB
37be53b0-a92c-4b08-8369-302658063799	C10R5	12	2186850644	подвеска на зеркало автомобиля.	1	NULL	NULL	NULL	0	0	RUB
37be53b0-a92c-4b08-8369-302658063799	C10R5	13	2186850644	зеркало для праворульных машин для обгона	1	NULL	NULL	NULL	0	0	RUB
37be53b0-a92c-4b08-8369-302658063799	C10R5	14	2186850644	магический амулет, оберег	21	NULL	NULL	NULL	0	0	RUB
37be53b0-a92c-4b08-8369-302658063799	C10R5	15	2186850644	подвеска в машину на зеркало штурмовик север z	1	NULL	NULL	NULL	0	0	RUB
