request_id	chunk_id	query_index	sku	query	unique_search_users	unique_view_users	view_conversion	position	order_count	gmv	currency
2df7c051-a05c-4871-b4bf-27587acdd83c	C11A5	1	2271240621	подвеска в машину	7092	NULL	NULL	NULL	0	0	RUB
2df7c051-a05c-4871-b4bf-27587acdd83c	C11A5	2	2271240621	подвеска в машину на зеркало	6256	NULL	NULL	NULL	0	0	RUB
2df7c051-a05c-4871-b4bf-27587acdd83c	C11A5	3	2271240621	дева	2017	NULL	NULL	NULL	0	0	RUB
2df7c051-a05c-4871-b4bf-27587acdd83c	C11A5	4	2271240621	четки в машину	1623	NULL	NULL	NULL	0	0	RUB
2df7c051-a05c-4871-b4bf-27587acdd83c	C11A5	5	2271240621	подвеска на зеркало в машину	1307	NULL	NULL	NULL	0	0	RUB
2df7c051-a05c-4871-b4bf-27587acdd83c	C11A5	6	2271240621	оберег	754	NULL	NULL	NULL	0	0	RUB
2df7c051-a05c-4871-b4bf-27587acdd83c	C11A5	7	2271240621	в машину	559	NULL	NULL	NULL	0	0	RUB
2df7c051-a05c-4871-b4bf-27587acdd83c	C11A5	8	2271240621	подвеска в автомобиль	417	NULL	NULL	NULL	0	0	RUB
2df7c051-a05c-4871-b4bf-27587acdd83c	C11A5	9	2271240621	подвеска в автомобиль на зеркало	408	NULL	NULL	NULL	0	0	RUB
2df7c051-a05c-4871-b4bf-27587acdd83c	C11A5	10	2271240621	подарок для девы	379	NULL	NULL	NULL	0	624	RUB
2df7c051-a05c-4871-b4bf-27587acdd83c	C11A5	11	2271240621	амулеты обереги и талисманы	327	NULL	NULL	NULL	0	0	RUB
2df7c051-a05c-4871-b4bf-27587acdd83c	C11A5	12	2271240621	знак зодиака дева	289	NULL	NULL	NULL	0	0	RUB
2df7c051-a05c-4871-b4bf-27587acdd83c	C11A5	13	2271240621	на зеркало в машину подвеска	284	NULL	NULL	NULL	0	0	RUB
2df7c051-a05c-4871-b4bf-27587acdd83c	C11A5	14	2271240621	дева знак зодиака	274	NULL	NULL	NULL	0	0	RUB
2df7c051-a05c-4871-b4bf-27587acdd83c	C11A5	15	2271240621	талисман	197	NULL	NULL	NULL	0	0	RUB
