request_id	chunk_id	query_index	sku	query	unique_search_users	unique_view_users	view_conversion	position	order_count	gmv	currency
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	1	2184153852	семургл	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	2	2184153852	амулеты обереги и талисманы зеркалр	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	3	2184153852	русские обереги	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	4	2184153852	#обереготсглаза	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	5	2184153852	брелок в машине машин на зеркало аромат запох	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	6	2184153852	брелок в машину на зеркало пушистики	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	7	2184153852	подвеска в машину на зеркало юрта	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	8	2184153852	подвеска в машину на зеркало ма ка крик	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	9	2184153852	мешочек со смехом подвеска в машину	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	10	2184153852	семагл	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	11	2184153852	кулон семергал	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	12	2184153852	#славянскиеобереги	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	13	2184153852	зеркало обгона праворукая машина	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	14	2184153852	крестик в машину на зеркало освешеный	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	15	2184153852	от сглаза и порчи подвеска	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	16	2184234912	амулеты обереги и талисманы зеркалр	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	17	2184234912	бусы славянские обереги	0	NULL	NULL	NULL	0	811	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	18	2184234912	#славянскиеобереги	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	19	2184234912	#обереготсглаза	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	20	2184234912	#амулеты_обереги_и_талисманы	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	21	2184234912	девушкам в машину	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	22	2184234912	бижутерия славянские обереги	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	23	2184234912	#подвеска_в_машину_на_зеркало	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	24	2184234912	амулет зведа	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	25	2184234912	богиня лада из дерева	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	26	2184234912	#славянские_обереги	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	27	2184234912	аксессуары в машину подвесаа зеркал барабан	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	28	2184234912	амулет тзвезда	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	29	2184234912	берет вв мвд на зеркало в машину	1	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	30	2184234912	амулет славянский из дерева для творчества	1	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	31	2184932293	висючка в машину на зеркало люстра	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	32	2184932293	аксессуары в машину подвесаа зеркал барабан	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	33	2184932293	оберег на машину славянский	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	34	2184932293	подвеска в машину на зеркало руна	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	35	2184932293	подвеска в машину на зеркало мужская евгений	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	36	2184932293	браслет мужской дажьбог	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	37	2184932293	#славянские_обереги	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	38	2184932293	бусина от сглаза на зеркало машины	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	39	2184932293	деревянная языческий славянский символ на	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	40	2184932293	подвеска в машину рука	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	41	2184932293	#подвеска_в_машину	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	42	2184932293	для салона машины подвеска	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	43	2184932293	песок для благ	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	44	2184932293	подвеска в машину на зеркало инь янь	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	45	2184932293	аметист даждьбог	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	46	2184168890	брелок в машину на зеркало пушистики	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	47	2184168890	подвеска на зеркало славянская	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	48	2184168890	бог омулет	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	49	2184168890	талисман предков	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	50	2184168890	обереги от порчи	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	51	2184168890	подвеска оберег в машину бог тарс	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	52	2184168890	подвеска в машину на зеркало а	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	53	2184168890	подвеска на зеркало автомобиля акула	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	54	2184168890	обереги коловрат	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	55	2184168890	#обереготсглаза	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	56	2184168890	автоподвеска луна	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	57	2184168890	бусина от сглаза на зеркало машины	0	NULL	NULL	NULL	0	0	RUB
0d2b3881-cfe5-48d8-a177-e2e48a95ba58	C08R1	58	2184168890	подвеска в машину на зеркало велес	0	NULL	NULL	NULL	0	0	RUB
