request_id	chunk_id	query_index	sku	query	unique_search_users	unique_view_users	view_conversion	position	order_count	gmv	currency
7a25a469-ccf0-4935-b04d-12a0bcb43d17	C10R2B	1	2186856503	подвеска на зеркало в автомобиль	8	NULL	NULL	NULL	0	0	RUB
7a25a469-ccf0-4935-b04d-12a0bcb43d17	C10R2B	2	2186856503	оберег подвеска в машину весы	1	NULL	NULL	NULL	0	0	RUB
7a25a469-ccf0-4935-b04d-12a0bcb43d17	C10R2B	3	2186856503	подвеска на авто зеркало	1	NULL	NULL	NULL	0	0	RUB
7a25a469-ccf0-4935-b04d-12a0bcb43d17	C10R2B	4	2186856503	подвеска в авто на зеркало большая	1	NULL	NULL	NULL	0	0	RUB
7a25a469-ccf0-4935-b04d-12a0bcb43d17	C10R2B	5	2186856503	крест в машину освященный православный на зеркало	1	NULL	NULL	NULL	0	0	RUB
7a25a469-ccf0-4935-b04d-12a0bcb43d17	C10R2B	6	2186856503	аксессуары в машину подвеска на зеркало скорпион	1	NULL	NULL	NULL	0	0	RUB
7a25a469-ccf0-4935-b04d-12a0bcb43d17	C10R2B	7	2186856503	близнецы оберег на машину на стекло из метала	1	NULL	NULL	NULL	0	0	RUB
7a25a469-ccf0-4935-b04d-12a0bcb43d17	C10R2B	8	2186856503	висюлька в машину на зеркало мусульманская	1	NULL	NULL	NULL	0	0	RUB
7a25a469-ccf0-4935-b04d-12a0bcb43d17	C10R2B	9	2186856503	на машину подвеска женская	0	NULL	NULL	NULL	0	0	RUB
7a25a469-ccf0-4935-b04d-12a0bcb43d17	C10R2B	10	2186856503	автомобильные принадлежности э	1	NULL	NULL	NULL	0	0	RUB
7a25a469-ccf0-4935-b04d-12a0bcb43d17	C10R2B	11	2186856503	оберег для близнецов	3	NULL	NULL	NULL	0	0	RUB
7a25a469-ccf0-4935-b04d-12a0bcb43d17	C10R2B	12	2186856503	аксессуар для автомобиля на зеркало подвеска	1	NULL	NULL	NULL	0	0	RUB
7a25a469-ccf0-4935-b04d-12a0bcb43d17	C10R2B	13	2186856503	подвеска на зеркало в машину боксерские перчатки lada samara	1	NULL	NULL	NULL	0	0	RUB
7a25a469-ccf0-4935-b04d-12a0bcb43d17	C10R2B	14	2186856503	украшения обереги	1	NULL	NULL	NULL	0	0	RUB
7a25a469-ccf0-4935-b04d-12a0bcb43d17	C10R2B	15	2186856503	на зеркало в машину подвеска женская сердечко сере	1	NULL	NULL	NULL	0	0	RUB
7a25a469-ccf0-4935-b04d-12a0bcb43d17	C10R2B	16	2186857668	четки оберег в машину	2	NULL	NULL	NULL	0	0	RUB
7a25a469-ccf0-4935-b04d-12a0bcb43d17	C10R2B	17	2186857668	автомобиль кулон	2	NULL	NULL	NULL	0	0	RUB
7a25a469-ccf0-4935-b04d-12a0bcb43d17	C10R2B	18	2186857668	зеркало подвеска оберег	1	NULL	NULL	NULL	0	0	RUB
7a25a469-ccf0-4935-b04d-12a0bcb43d17	C10R2B	19	2186857668	подвеска славянский оберег	1	NULL	NULL	NULL	0	0	RUB
7a25a469-ccf0-4935-b04d-12a0bcb43d17	C10R2B	20	2186857668	аксессуары в машину подвесаа зеркал барабан	0	NULL	NULL	NULL	0	0	RUB
7a25a469-ccf0-4935-b04d-12a0bcb43d17	C10R2B	21	2186857668	крест в машину на зеркало не доинный	1	NULL	NULL	NULL	0	0	RUB
7a25a469-ccf0-4935-b04d-12a0bcb43d17	C10R2B	22	2186857668	деревянная подвеска для кулона	1	NULL	NULL	NULL	0	0	RUB
7a25a469-ccf0-4935-b04d-12a0bcb43d17	C10R2B	23	2186857668	крест славянский оберег	1	NULL	NULL	NULL	0	0	RUB
7a25a469-ccf0-4935-b04d-12a0bcb43d17	C10R2B	24	2186857668	арома четки в машину	1	NULL	NULL	NULL	0	0	RUB
7a25a469-ccf0-4935-b04d-12a0bcb43d17	C10R2B	25	2186857668	год оф ва на зеркало в машину	1	NULL	NULL	NULL	0	0	RUB
7a25a469-ccf0-4935-b04d-12a0bcb43d17	C10R2B	26	2186857668	#подвеска_в_машину	1	NULL	NULL	NULL	0	0	RUB
7a25a469-ccf0-4935-b04d-12a0bcb43d17	C10R2B	27	2186857668	бомбический оберег в машину на зеркало	1	NULL	NULL	NULL	0	0	RUB
7a25a469-ccf0-4935-b04d-12a0bcb43d17	C10R2B	28	2186857668	зеркало лев	2	NULL	NULL	NULL	0	0	RUB
7a25a469-ccf0-4935-b04d-12a0bcb43d17	C10R2B	29	2186857668	подвеска в машину на зеркало череп	4	NULL	NULL	NULL	0	0	RUB
7a25a469-ccf0-4935-b04d-12a0bcb43d17	C10R2B	30	2186857668	на зеркало в машину	26	NULL	NULL	NULL	0	0	RUB
