request_id	chunk_id	query_index	sku	query	unique_search_users	unique_view_users	view_conversion	position	order_count	gmv	currency
b5eb8857-7675-485b-aaba-170002a1f75d	C04	1	1640326205	четки с коловратом	0	NULL	NULL	NULL	0	1628	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	2	1640326205	оберег коловрат в машину	1	NULL	NULL	NULL	0	886	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	3	1640326205	коловрат	2000	NULL	NULL	NULL	0	805	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	4	1640326205	кулон коловрат	68	NULL	NULL	NULL	0	768	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	5	1640326205	коловрат в машину	19	NULL	NULL	NULL	0	737	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	6	1640326205	колядник оберег	28	NULL	NULL	NULL	0	729	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	7	1640326205	детский славянский оберег	1	NULL	NULL	NULL	0	712	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	8	1640326205	оберег от сглаза в машину	61	NULL	NULL	NULL	0	684	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	9	1640326205	славянский колядыдар	1	NULL	NULL	NULL	0	642	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	10	1640326205	славянский оберёг колядник	1	NULL	NULL	NULL	0	640	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	11	1640326205	славянский оберег мужской	198	NULL	NULL	NULL	0	466	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	12	1640326205	калаврат	47	NULL	NULL	NULL	0	0	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	13	1640326205	зеркальная подвеска	2	NULL	NULL	NULL	0	0	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	14	1640326205	коловрат браслет	14	NULL	NULL	NULL	0	0	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	15	1640326205	славянская подвеска	4	NULL	NULL	NULL	0	0	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	16	1640330072	в машину на зеркало	183	NULL	NULL	NULL	0	894	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	17	1640330072	славянские руны	522	NULL	NULL	NULL	0	875	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	18	1640330072	руны славянские	344	NULL	NULL	NULL	0	804	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	19	1640330072	славянский оберег путник в машину	1	NULL	NULL	NULL	0	801	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	20	1640330072	подвеска на зеркало в машину	1261	NULL	NULL	NULL	0	780	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	21	1640330072	коловрат в машину	20	NULL	NULL	NULL	0	631	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	22	1640330072	талисман в машину на зеркало	16	NULL	NULL	NULL	0	0	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	23	1640330072	военная атрибутика для мужчины	2	NULL	NULL	NULL	0	0	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	24	1640330072	амулеты славянские мужские	1	NULL	NULL	NULL	0	0	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	25	1640330072	амулеты славян	1	NULL	NULL	NULL	0	0	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	26	1640330072	славянские аксессуары	7	NULL	NULL	NULL	0	0	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	27	1640330072	амулет от сглаза в машину	4	NULL	NULL	NULL	0	0	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	28	1640330072	декали славянские обереги	1	NULL	NULL	NULL	0	0	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	29	1640330072	амулеты обереги славянские латунь	1	NULL	NULL	NULL	0	0	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	30	1640330072	руны подвеска	17	NULL	NULL	NULL	0	0	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	31	1720124782	подвеска в машину мужская оберег	1	NULL	NULL	NULL	0	608	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	32	1720124782	талисман в иашину стрелец	1	NULL	NULL	NULL	0	563	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	33	1720124782	висюлька в машину на зеркало мужская 18	1	NULL	NULL	NULL	0	0	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	34	1720124782	бусина защита акриловая	1	NULL	NULL	NULL	0	0	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	35	1720124782	для автомобиля подвеска на зеркало	2	NULL	NULL	NULL	0	0	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	36	1720124782	sergio ramos подвеска в машину	1	NULL	NULL	NULL	0	0	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	37	1720124782	браслет по знаку зодиака лев	2	NULL	NULL	NULL	0	0	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	38	1720124782	enjoy the silence подвеска в машину	1	NULL	NULL	NULL	0	0	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	39	1720124782	игрушки в машину оберег	1	NULL	NULL	NULL	0	0	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	40	1720124782	медведь gac плюшевый в машину на зеркало	1	NULL	NULL	NULL	0	0	RUB
b5eb8857-7675-485b-aaba-170002a1f75d	C04	41	1720124782	колокольчик оберег в машину стрелец	1	NULL	NULL	NULL	0	0	RUB
