request_id	chunk_id	query_index	sku	query	unique_search_users	unique_view_users	view_conversion	position	order_count	gmv	currency
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	1	1640334195	автомобиля подвеска в зеркало	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	2	1640334195	подвеска для машины перчатка написанными ufc	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	3	1640334195	четки талисман	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	4	1640334195	брелоки в машину на зеркало кокошник	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	5	1640334195	оберег подвеска в машину	3	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	6	1640334195	бусина славянские символ	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	7	1640334195	в авто славянские символы в машину	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	8	1640334195	значок всеслав	0	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	9	1640334195	кулончик с зеркалом оберег	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	10	1640334195	вольного борца подвеска в машину	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	11	1640334195	амулет из дерева	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	12	1640334195	оберег с зеркалом	5	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	13	1640334195	украшение подвеска в машину	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	14	1640334195	руны славянские бусины	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	15	1640334195	подвеска в машину легионерский шлем	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	16	1640337426	обереги для машины	4	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	17	1640337426	деревянный оберег славянский	2	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	18	1640337426	весючка в машину от зглаза на зеркало	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	19	1640337426	ароматизатор в машину хендай крета на зеркало	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	20	1640337426	оберег славянский	142	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	21	1640337426	льняная рубашка старославянская	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	22	1640337426	велес оберег мужской	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	23	1640337426	амулет из дерева	11	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	24	1640337426	ведические	9	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	25	1640337426	в машину аксессуары на зеркало подвеска	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	26	1640337426	на зеркало в машину украшение	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	27	1640337426	дублирующие зеркала на учебный	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	28	1640337426	подвеска в машину	3171	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	29	1640337426	амулет для защиты	2	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	30	1640337426	мир старославянской	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	31	1640326205	обереги в машину	8	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	32	1640326205	оберег для водителя в машину	2	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	33	1640326205	оберег славянский для мужчин на шею	2	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	34	1640326205	амлеты	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	35	1640326205	кофта с коловратом	8	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	36	1640326205	мусульманский оберег в машину	181	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	37	1640326205	защитный амулет от сглаза и порчи	2	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	38	1640326205	четки руны	3	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	39	1640326205	коловрат брелок	27	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	40	1640326205	подвеска от сглаза	278	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	41	1640326205	от сглаза и порчи оберег	39	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	42	1640326205	подвеска в машину коловрат	3	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	43	1640326205	коловрат cd	7	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	44	1640326205	подвеска мужская оберег	2	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	45	1640326205	авто подвеска на зеркало	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	46	1720124782	зеркало подвеска	21	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	47	1720124782	бусины в машину на зеркало	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	48	1720124782	подвеска бетмен в машину силткон	0	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	49	1720124782	вымпелы подвески вдв в мошину	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	50	1720124782	амулет на зеркало оберег в машину	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	51	1720124782	на четки подвеска	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	52	1720124782	бусина знаки зодиака	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	53	1720124782	зеркало авто подвеска	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	54	1720124782	коннектор стрелец	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	55	1720124782	зеркало кулон амулет	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	56	1720124782	боковые зеркала на машину спасио 1999	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	57	1720124782	для гадания на песке	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	58	1720124782	гномика в машину мягкая на зеркало	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	59	1720124782	оберег защитный в машину на зеркало	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	60	1720124782	оберег для стрелец опал	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	61	1640326230	ведьмина подвеска	2	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	62	1640326230	оберёг с зеркалом	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	63	1640326230	символ славянский	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	64	1640326230	талисман оберег деревянный	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	65	1640326230	#обереги	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	66	1640326230	подвески в авто на зеркало деревянные	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	67	1640326230	автомобиль, подаренный предкам	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	68	1640326230	подвеска славянская на зеркало автомобиля	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	69	1640326230	на зеркало подвеска в машину	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	70	1640326230	славянские обереги	633	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	71	1640326230	четки в машину на зеркало,	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	72	1640326230	для эзотерика предметы	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	73	1640326230	подвеска в машину на зеркало с крестом провославным	1	NULL	NULL	NULL	0	0	RUB
f20d0a22-c8d9-497c-816d-19ecd377dcd3	C04	74	1640326230	подвеска в машину на зеркало спецназ внутренних войск	1	NULL	NULL	NULL	0	0	RUB
