request_id	chunk_id	query_index	sku	query	unique_search_users	unique_view_users	view_conversion	position	order_count	gmv	currency
d8a3bcea-9b07-462b-9211-eded0166ca85	C13_C01R1	42	2559817779	оберег на зеркала	1	NULL	NULL	NULL	0	0	RUB
d8a3bcea-9b07-462b-9211-eded0166ca85	C13_C01R1	43	2559817779	на зеркало в машину подвеска участник бое	1	NULL	NULL	NULL	0	0	RUB
d8a3bcea-9b07-462b-9211-eded0166ca85	C13_C01R1	44	2559817779	амулет зеркало	5	NULL	NULL	NULL	0	0	RUB
d8a3bcea-9b07-462b-9211-eded0166ca85	C13_C01R1	45	2559817779	голова вуду подвеска на зеркало	1	NULL	NULL	NULL	0	0	RUB
d8a3bcea-9b07-462b-9211-eded0166ca85	C13_C01R1	46	2559437928	эзотерика	84	NULL	NULL	NULL	0	0	RUB
d8a3bcea-9b07-462b-9211-eded0166ca85	C13_C01R1	47	2559437928	амулеты славянские	8	NULL	NULL	NULL	0	0	RUB
d8a3bcea-9b07-462b-9211-eded0166ca85	C13_C01R1	48	2559437928	амулеты обереги для дома	1	NULL	NULL	NULL	0	0	RUB
d8a3bcea-9b07-462b-9211-eded0166ca85	C13_C01R1	49	2559437928	руны в машину	3	NULL	NULL	NULL	0	0	RUB
d8a3bcea-9b07-462b-9211-eded0166ca85	C13_C01R1	50	2559437928	гусь обнимусь подвеска на нитке в машину	1	NULL	NULL	NULL	0	0	RUB
d8a3bcea-9b07-462b-9211-eded0166ca85	C13_C01R1	51	2559437928	амулет славянский подарок	1	NULL	NULL	NULL	0	0	RUB
d8a3bcea-9b07-462b-9211-eded0166ca85	C13_C01R1	52	2559437928	в машину кулон от сглаза	1	NULL	NULL	NULL	0	0	RUB
d8a3bcea-9b07-462b-9211-eded0166ca85	C13_C01R1	53	2559437928	аксессуары в машину подвеска на зеркало	2	NULL	NULL	NULL	0	0	RUB
d8a3bcea-9b07-462b-9211-eded0166ca85	C13_C01R1	54	2559437928	амулет на зеркало оберег в машину	1	NULL	NULL	NULL	0	0	RUB
d8a3bcea-9b07-462b-9211-eded0166ca85	C13_C01R1	55	2559437928	висюлька на зеркало в машину ароматизатор мазда	1	NULL	NULL	NULL	0	0	RUB
d8a3bcea-9b07-462b-9211-eded0166ca85	C13_C01R1	56	2559437928	дикий вепрь славянская подвеска	1	NULL	NULL	NULL	0	0	RUB
d8a3bcea-9b07-462b-9211-eded0166ca85	C13_C01R1	57	2559437928	в дом оберег	2	NULL	NULL	NULL	0	0	RUB
d8a3bcea-9b07-462b-9211-eded0166ca85	C13_C01R1	58	2559437928	акриловая подвеска в машину на зеркало	1	NULL	NULL	NULL	0	0	RUB
d8a3bcea-9b07-462b-9211-eded0166ca85	C13_C01R1	59	2559437928	ароматизатор в машину висячий на зеркало	1	NULL	NULL	NULL	0	0	RUB
d8a3bcea-9b07-462b-9211-eded0166ca85	C13_C01R1	60	2559437928	в машину славянский	1	NULL	NULL	NULL	0	0	RUB
