request_id	chunk_id	query_index	sku	query	unique_search_users	unique_view_users	view_conversion	position	order_count	gmv	currency
15078247-cdfa-4c25-88a1-73bf89f41437	R429B05	1	2184098058	зеркало	7498	NULL	NULL	NULL	0	0	RUB
15078247-cdfa-4c25-88a1-73bf89f41437	R429B05	2	2184098058	подвеска в машину	3171	NULL	NULL	NULL	0	0	RUB
15078247-cdfa-4c25-88a1-73bf89f41437	R429B05	3	2184098058	оберег	2494	NULL	NULL	NULL	0	0	RUB
15078247-cdfa-4c25-88a1-73bf89f41437	R429B05	4	2184098058	подвеска	2404	NULL	NULL	NULL	0	0	RUB
15078247-cdfa-4c25-88a1-73bf89f41437	R429B05	5	2184098058	подвеска на зеркало в машину	1059	NULL	NULL	NULL	0	0	RUB
15078247-cdfa-4c25-88a1-73bf89f41437	R429B05	6	2184098058	славянские обереги	794	NULL	NULL	NULL	0	0	RUB
15078247-cdfa-4c25-88a1-73bf89f41437	R429B05	7	2184098058	оберег в машину	554	NULL	NULL	NULL	0	0	RUB
15078247-cdfa-4c25-88a1-73bf89f41437	R429B05	8	2184098058	зеркало заднего вида салонное	398	NULL	NULL	NULL	0	0	RUB
15078247-cdfa-4c25-88a1-73bf89f41437	R429B05	9	2184098058	славянские украшения	260	NULL	NULL	NULL	0	0	RUB
15078247-cdfa-4c25-88a1-73bf89f41437	R429B05	10	2184098058	славянский оберег	244	NULL	NULL	NULL	0	0	RUB
15078247-cdfa-4c25-88a1-73bf89f41437	R429B05	11	2184098058	амулеты обереги и талисманы	224	NULL	NULL	NULL	0	0	RUB
15078247-cdfa-4c25-88a1-73bf89f41437	R429B05	12	2184098058	бог	158	NULL	NULL	NULL	0	0	RUB
15078247-cdfa-4c25-88a1-73bf89f41437	R429B05	13	2184098058	обереги	153	NULL	NULL	NULL	0	0	RUB
15078247-cdfa-4c25-88a1-73bf89f41437	R429B05	14	2184098058	от сглаза	110	NULL	NULL	NULL	0	0	RUB
15078247-cdfa-4c25-88a1-73bf89f41437	R429B05	15	2184098058	сила	108	NULL	NULL	NULL	0	0	RUB
15078247-cdfa-4c25-88a1-73bf89f41437	R429B05	16	2183921966	подвеска в машину на зеркало	6256	NULL	NULL	NULL	0	0	RUB
15078247-cdfa-4c25-88a1-73bf89f41437	R429B05	17	2183921966	оберег	4516	NULL	NULL	NULL	0	0	RUB
15078247-cdfa-4c25-88a1-73bf89f41437	R429B05	18	2183921966	подвеска в машину	3171	NULL	NULL	NULL	0	0	RUB
15078247-cdfa-4c25-88a1-73bf89f41437	R429B05	19	2183921966	коловрат	1932	NULL	NULL	NULL	0	0	RUB
15078247-cdfa-4c25-88a1-73bf89f41437	R429B05	20	2183921966	подвеска на зеркало в машину	1288	NULL	NULL	NULL	0	0	RUB
15078247-cdfa-4c25-88a1-73bf89f41437	R429B05	21	2183921966	оберег в машину	1190	NULL	NULL	NULL	0	0	RUB
